Variant,Function,Run,OptimizerSeed,ObjectiveSeed,Population,MaxIter,Dimension,BestScore,Curve0,CurveLast,ElapsedSeconds,Status
V11,F7,27,1026,4024727,30,500,30,0.00019470491795281486,135.53438780914385,0.00019470491795281486,1.8757124999829102,PASS
V11,F8,1,1000,4024801,30,500,30,-5916.111608252059,-2451.876014434408,-5916.111608252059,2.4337847999995574,PASS
V11,F7,29,1028,4024729,30,500,30,1.0751409406872803e-05,162.80296180734086,1.0751409406872803e-05,2.502911200019298,PASS
V11,F7,30,1029,4024730,30,500,30,0.000128178818000646,130.6949254804745,0.000128178818000646,2.5034860000014305,PASS
V11,F8,2,1001,4024802,30,500,30,-5299.129330283742,-2690.889994276502,-5299.129330283742,2.465586699981941,PASS
V11,F8,4,1003,4024804,30,500,30,-5224.854867688941,-2110.3517025625324,-5224.854867688941,1.8008323999820277,PASS
V11,F8,6,1005,4024806,30,500,30,-12566.523058977185,-3595.6367869269293,-12566.523058977185,1.7925902999995742,PASS
V11,F8,5,1004,4024805,30,500,30,-9011.82418254059,-1605.4114947545195,-9011.82418254059,1.8198925999749918,PASS
V11,F8,3,1002,4024803,30,500,30,-5143.470475311303,-1692.1826887752877,-5143.470475311303,1.8481491999991704,PASS
V11,F8,8,1007,4024808,30,500,30,-8324.734630918814,-1726.090940377079,-8324.734630918814,2.061566899996251,PASS
V11,F8,10,1009,4024810,30,500,30,-6026.841758672334,-2623.8232741546635,-6026.841758672334,2.0404924000031315,PASS
V11,F8,9,1008,4024809,30,500,30,-5828.450528089994,-2337.3316623373657,-5828.450528089994,2.0490308000007644,PASS
V11,F8,7,1006,4024807,30,500,30,-8198.825807991818,-1885.772866590057,-8198.825807991818,2.103099399973871,PASS
V11,F8,12,1011,4024812,30,500,30,-5465.931590285007,-2334.5511967809016,-5465.931590285007,1.6745439000078477,PASS
V11,F8,14,1013,4024814,30,500,30,-12169.502671241858,-1526.011739420307,-12169.502671241858,1.7751027999911457,PASS
V11,F8,13,1012,4024813,30,500,30,-5758.444035915572,-2026.2048410858288,-5758.444035915572,1.8532550999952946,PASS
V11,F8,11,1010,4024811,30,500,30,-5036.739629222879,-1813.4049915384448,-5036.739629222879,1.878519400022924,PASS
V11,F8,15,1014,4024815,30,500,30,-4597.617752086166,-1577.9245638457974,-4597.617752086166,1.965556800016202,PASS
V11,F8,16,1015,4024816,30,500,30,-6053.85871163641,-1774.4957618865303,-6053.85871163641,2.03702560000238,PASS
V11,F8,17,1016,4024817,30,500,30,-8519.109230328604,-3022.774183385613,-8519.109230328604,2.043483899993589,PASS
V11,F8,18,1017,4024818,30,500,30,-12539.92340874144,-1613.727286315913,-12539.92340874144,2.0805086999898776,PASS
V11,F8,20,1019,4024820,30,500,30,-4797.520034485213,-1937.2091609434265,-4797.520034485213,1.671402499981923,PASS
V11,F8,21,1020,4024821,30,500,30,-5336.334182380505,-2248.510909834675,-5336.334182380505,1.735160900017945,PASS
V11,F8,19,1018,4024819,30,500,30,-4773.796692570926,-2231.4411955724777,-4773.796692570926,1.7764479000179563,PASS
V11,F8,22,1021,4024822,30,500,30,-5615.930040884716,-1439.3070195018026,-5615.930040884716,1.792637200007448,PASS
V11,F8,24,1023,4024824,30,500,30,-12569.042163397447,-1788.751013337049,-12569.042163397447,1.9117544000037014,PASS
V11,F8,23,1022,4024823,30,500,30,-5435.609070757397,-2698.531601043908,-5435.609070757397,2.050404800014803,PASS
V11,F8,25,1024,4024825,30,500,30,-7821.683384483051,-2207.6192588415524,-7821.683384483051,2.0037647999997716,PASS
V11,F8,26,1025,4024826,30,500,30,-9003.305327375001,-1895.6942306135086,-9003.305327375001,2.0758108999871183,PASS
V11,F8,29,1028,4024829,30,500,30,-8572.93569680741,-1854.1744144476797,-8572.93569680741,1.8237886999850161,PASS
V11,F8,30,1029,4024830,30,500,30,-7647.826709347266,-1702.2535651780167,-7647.826709347266,1.8498598999867681,PASS
V11,F8,28,1027,4024828,30,500,30,-12565.465419168682,-1823.0140943969723,-12565.465419168682,1.863809099973878,PASS
V11,F8,27,1026,4024827,30,500,30,-4098.9019041780575,-1646.4051333176737,-4098.9019041780575,1.9062796999933198,PASS
V11,F9,3,1002,4024903,30,500,30,0.0,424.39485150190137,0.0,1.9724831000203267,PASS
V11,F9,2,1001,4024902,30,500,30,0.0,384.5497490364953,0.0,1.98193499998888,PASS
V11,F9,1,1000,4024901,30,500,30,0.0,464.87493101018356,0.0,2.0115975000080653,PASS
V11,F9,4,1003,4024904,30,500,30,0.0,439.61790434394305,0.0,2.011594400013564,PASS
V11,F9,5,1004,4024905,30,500,30,0.0,448.7388944016657,0.0,1.7630926000128966,PASS
V11,F9,6,1005,4024906,30,500,30,0.0,439.91283939992803,0.0,1.8639329000143334,PASS
V11,F9,8,1007,4024908,30,500,30,0.0,365.8391088248434,0.0,1.868713999981992,PASS
V11,F9,7,1006,4024907,30,500,30,0.0,431.59183701137,0.0,1.8765060000005178,PASS
V11,F9,9,1008,4024909,30,500,30,0.0,448.1773913088544,0.0,1.9477126999991015,PASS
V11,F9,11,1010,4024911,30,500,30,0.0,447.2888938374598,0.0,1.9837800999812316,PASS
V11,F9,10,1009,4024910,30,500,30,0.0,467.3571333335915,0.0,2.1202776999853086,PASS
V11,F9,12,1011,4024912,30,500,30,0.0,441.073286920272,0.0,2.10654579999391,PASS
V11,F9,14,1013,4024914,30,500,30,0.0,440.91474681676505,0.0,1.880517300014617,PASS
V11,F9,16,1015,4024916,30,500,30,0.0,433.86281469045554,0.0,1.833416200010106,PASS
V11,F9,13,1012,4024913,30,500,30,0.0,434.02220260833974,0.0,1.9230041000118945,PASS
V11,F9,15,1014,4024915,30,500,30,0.0,466.36406583587524,0.0,1.8734540000150446,PASS
V11,F9,17,1016,4024917,30,500,30,0.0,422.02779107708176,0.0,2.0647687999880873,PASS
V11,F9,18,1017,4024918,30,500,30,0.0,469.76371664050794,0.0,2.0688427000131924,PASS
V11,F9,20,1019,4024920,30,500,30,0.0,458.030531975015,0.0,2.084671699994942,PASS
V11,F9,19,1018,4024919,30,500,30,0.0,414.6138424388559,0.0,2.1131460000178777,PASS
V11,F9,22,1021,4024922,30,500,30,0.0,441.34049530442945,0.0,1.7523904999834485,PASS
V11,F9,21,1020,4024921,30,500,30,0.0,465.26417440798247,0.0,1.847121300001163,PASS
V11,F9,23,1022,4024923,30,500,30,0.0,446.64097601097,0.0,1.8493699999817181,PASS
V11,F9,24,1023,4024924,30,500,30,0.0,433.79837842386155,0.0,1.9427887999918312,PASS
V11,F9,25,1024,4024925,30,500,30,0.0,408.9701533118642,0.0,2.1175996999954805,PASS
V11,F9,27,1026,4024927,30,500,30,0.0,446.03906557516507,0.0,2.0316675000067335,PASS
V11,F9,26,1025,4024926,30,500,30,0.0,473.6616560879741,0.0,2.084407700021984,PASS
V11,F9,28,1027,4024928,30,500,30,0.0,447.3494195224039,0.0,2.0160283999866806,PASS
V11,F9,30,1029,4024930,30,500,30,0.0,479.83128968283097,0.0,1.7213297999987844,PASS
V11,F9,29,1028,4024929,30,500,30,0.0,455.002187468864,0.0,1.8010188000043854,PASS
V11,F10,2,1001,4025002,30,500,30,4.440892098500626e-16,20.80923383013385,4.440892098500626e-16,1.7802547999890521,PASS
V11,F10,1,1000,4025001,30,500,30,4.440892098500626e-16,20.764880617738655,4.440892098500626e-16,1.8201915000099689,PASS
V11,F10,3,1002,4025003,30,500,30,4.440892098500626e-16,20.70259726914545,4.440892098500626e-16,2.0835538000101224,PASS
V11,F10,4,1003,4025004,30,500,30,4.440892098500626e-16,20.685941618453114,4.440892098500626e-16,2.099142599996412,PASS
V11,F10,5,1004,4025005,30,500,30,4.440892098500626e-16,20.753180108678922,4.440892098500626e-16,2.122398300009081,PASS
V11,F10,6,1005,4025006,30,500,30,4.440892098500626e-16,20.739339682394206,4.440892098500626e-16,2.1470629000104964,PASS
V11,F10,10,1009,4025010,30,500,30,4.440892098500626e-16,20.764014980012245,4.440892098500626e-16,1.7272834999894258,PASS
V11,F10,8,1007,4025008,30,500,30,4.440892098500626e-16,20.30938002246911,4.440892098500626e-16,1.7607041000155732,PASS
V11,F10,9,1008,4025009,30,500,30,4.440892098500626e-16,20.6623323028609,4.440892098500626e-16,1.8105742999759968,PASS
V11,F10,7,1006,4025007,30,500,30,4.440892098500626e-16,20.677331650145728,4.440892098500626e-16,1.8623610000067856,PASS
V11,F10,11,1010,4025011,30,500,30,4.440892098500626e-16,20.873205110265417,4.440892098500626e-16,2.156284400000004,PASS
V11,F10,13,1012,4025013,30,500,30,4.440892098500626e-16,20.566750205953976,4.440892098500626e-16,2.156799399992451,PASS
V11,F10,12,1011,4025012,30,500,30,4.440892098500626e-16,20.569830881242734,4.440892098500626e-16,2.260720799997216,PASS
V11,F10,14,1013,4025014,30,500,30,4.440892098500626e-16,20.669354202190537,4.440892098500626e-16,2.17142940001213,PASS
V11,F10,16,1015,4025016,30,500,30,4.440892098500626e-16,20.64013873956227,4.440892098500626e-16,1.798192399990512,PASS
V11,F10,18,1017,4025018,30,500,30,4.440892098500626e-16,20.8269336510937,4.440892098500626e-16,1.820239799999399,PASS
V11,F10,15,1014,4025015,30,500,30,4.440892098500626e-16,20.49068213407767,4.440892098500626e-16,1.905846699984977,PASS
V11,F10,17,1016,4025017,30,500,30,4.440892098500626e-16,20.795292196710726,4.440892098500626e-16,1.8991938999970444,PASS
V11,F10,19,1018,4025019,30,500,30,4.440892098500626e-16,20.287777247273507,4.440892098500626e-16,2.152085200010333,PASS
V11,F10,20,1019,4025020,30,500,30,4.440892098500626e-16,20.753576885043977,4.440892098500626e-16,2.113323199999286,PASS
V11,F10,21,1020,4025021,30,500,30,4.440892098500626e-16,20.886822358893582,4.440892098500626e-16,2.205129300011322,PASS
V11,F10,22,1021,4025022,30,500,30,4.440892098500626e-16,20.583645012836215,4.440892098500626e-16,2.2193491000216454,PASS
V11,F10,26,1025,4025026,30,500,30,4.440892098500626e-16,20.66064456706877,4.440892098500626e-16,1.780375099973753,PASS
V11,F10,23,1022,4025023,30,500,30,4.440892098500626e-16,20.933352404055416,4.440892098500626e-16,1.7974983000021894,PASS
V11,F10,25,1024,4025025,30,500,30,4.440892098500626e-16,20.640145513776236,4.440892098500626e-16,1.8142881999956444,PASS
V11,F10,24,1023,4025024,30,500,30,4.440892098500626e-16,20.702337522964704,4.440892098500626e-16,1.819675200007623,PASS
V11,F10,27,1026,4025027,30,500,30,4.440892098500626e-16,20.70523141613285,4.440892098500626e-16,2.0758233000233304,PASS
V11,F10,28,1027,4025028,30,500,30,4.440892098500626e-16,20.792506436353648,4.440892098500626e-16,2.1493358000006992,PASS
V11,F10,29,1028,4025029,30,500,30,4.440892098500626e-16,20.542581961741753,4.440892098500626e-16,2.1389034999883734,PASS
V11,F10,30,1029,4025030,30,500,30,4.440892098500626e-16,20.847870698067215,4.440892098500626e-16,2.18651250001858,PASS
V11,F11,1,1000,4025101,30,500,30,0.0,611.291864520307,0.0,1.7986937999958172,PASS
V11,F11,4,1003,4025104,30,500,30,0.0,640.6078006974948,0.0,1.810642900003586,PASS
V11,F11,2,1001,4025102,30,500,30,0.0,639.1480611503106,0.0,1.8761383999953978,PASS
V11,F11,3,1002,4025103,30,500,30,0.0,643.4385152741779,0.0,1.9287664000003133,PASS
V11,F11,5,1004,4025105,30,500,30,0.0,644.4520744510511,0.0,2.1389228000189178,PASS
V11,F11,6,1005,4025106,30,500,30,0.0,620.4511952126913,0.0,2.206478500011144,PASS
V11,F11,7,1006,4025107,30,500,30,0.0,632.8296368484805,0.0,2.2689095999812707,PASS
V11,F11,8,1007,4025108,30,500,30,0.0,487.5405080335636,0.0,2.2431550000037532,PASS
V11,F11,12,1011,4025112,30,500,30,0.0,542.9069981974286,0.0,1.7619284999964293,PASS
V11,F11,10,1009,4025110,30,500,30,0.0,616.7396630786404,0.0,1.803585599991493,PASS
V11,F11,9,1008,4025109,30,500,30,0.0,639.6684312970408,0.0,1.8599427999870386,PASS
V11,F11,11,1010,4025111,30,500,30,0.0,718.9807578130838,0.0,1.862953000003472,PASS
V11,F11,13,1012,4025113,30,500,30,0.0,618.2400358748203,0.0,2.5037609999999404,PASS
V11,F11,14,1013,4025114,30,500,30,0.0,591.7962883432442,0.0,2.54757980001159,PASS
V11,F11,16,1015,4025116,30,500,30,0.0,549.6853975606296,0.0,2.536624700005632,PASS
V11,F11,15,1014,4025115,30,500,30,0.0,563.9367128903148,0.0,2.586109000025317,PASS
V11,F11,18,1017,4025118,30,500,30,0.0,635.4820188150104,0.0,1.9328217000002041,PASS
V11,F11,17,1016,4025117,30,500,30,0.0,658.3681797175631,0.0,1.9991874000115786,PASS
V11,F11,20,1019,4025120,30,500,30,0.0,711.0659999459813,0.0,1.9668635999842081,PASS
V11,F11,19,1018,4025119,30,500,30,0.0,538.2294864301934,0.0,1.9730391000048257,PASS
V11,F11,21,1020,4025121,30,500,30,0.0,738.5383591240958,0.0,2.178311700001359,PASS
V11,F11,22,1021,4025122,30,500,30,0.0,579.5492680434852,0.0,2.208108499995433,PASS
V11,F11,23,1022,4025123,30,500,30,0.0,701.8372771154101,0.0,2.2224027999909595,PASS
V11,F11,24,1023,4025124,30,500,30,0.0,649.0261533705124,0.0,2.2197760000126436,PASS
V11,F11,27,1026,4025127,30,500,30,0.0,614.144178110117,0.0,1.787445599999046,PASS
V11,F11,26,1025,4025126,30,500,30,0.0,609.8881515490872,0.0,1.8833568000118248,PASS
V11,F11,28,1027,4025128,30,500,30,0.0,642.5333046872523,0.0,1.8823435000085738,PASS
V11,F11,25,1024,4025125,30,500,30,0.0,508.02875095473263,0.0,1.9288738000032026,PASS
V11,F11,29,1028,4025129,30,500,30,0.0,595.7920700073693,0.0,1.9813422999868635,PASS
V11,F11,30,1029,4025130,30,500,30,0.0,694.8702724214163,0.0,2.1876957999775186,PASS
V11,F12,2,1001,4025202,30,500,30,8.281400979795364e-07,579099359.0880492,8.281400979795364e-07,2.351115800003754,PASS
V11,F12,1,1000,4025201,30,500,30,0.9771383198629738,577094378.3389748,0.9771383198629738,2.406868099991698,PASS
V11,F12,5,1004,4025205,30,500,30,1.099097792703884e-08,600899121.4082001,1.099097792703884e-08,2.038709899992682,PASS
V11,F12,6,1005,4025206,30,500,30,3.7118586703230734e-07,613687382.5306401,3.7118586703230734e-07,2.0350311000074726,PASS
V11,F12,3,1002,4025203,30,500,30,0.35779631343143836,677755348.7064486,0.35779631343143836,2.066115499997977,PASS
V11,F12,4,1003,4025204,30,500,30,6.57852281004802e-07,756082758.900649,6.57852281004802e-07,2.1170431000064127,PASS
V11,F12,7,1006,4025207,30,500,30,1.602113482030724,669437325.0641034,1.602113482030724,2.409170600003563,PASS
V11,F12,9,1008,4025209,30,500,30,4.5110129271683664e-08,673649374.2265142,4.5110129271683664e-08,2.4553952000278514,PASS
V11,F12,8,1007,4025208,30,500,30,4.991472769271321e-07,465147296.24454856,4.991472769271321e-07,2.475559599988628,PASS
V11,F12,10,1009,4025210,30,500,30,8.319798285473437e-07,608345809.8432229,8.319798285473437e-07,2.452703399991151,PASS
V11,F12,12,1011,4025212,30,500,30,0.628016825357324,354312759.8973637,0.628016825357324,2.0776529999857303,PASS
V11,F12,14,1013,4025214,30,500,30,4.121896566768038e-07,375026164.7994268,4.121896566768038e-07,2.1048656000057235,PASS
V11,F12,13,1012,4025213,30,500,30,1.664791221539994e-07,409264261.74945426,1.664791221539994e-07,2.139736000011908,PASS
V11,F12,11,1010,4025211,30,500,30,0.24194466268290965,673700231.5011019,0.24194466268290965,2.2592533999995794,PASS
V11,F12,15,1014,4025215,30,500,30,0.38840026965694163,377991105.0550389,0.38840026965694163,2.482983800000511,PASS
V11,F12,16,1015,4025216,30,500,30,1.7249658554023291e-06,518663474.82455194,1.7249658554023291e-06,2.5242385999881662,PASS
V11,F12,17,1016,4025217,30,500,30,2.450859725816946e-09,602516388.8524432,2.450859725816946e-09,2.5063716000004206,PASS
V11,F12,18,1017,4025218,30,500,30,0.49024863865770807,678910232.0700809,0.49024863865770807,2.4725528999988455,PASS
V11,F12,19,1018,4025219,30,500,30,1.4857172427775675e-06,493317185.6586725,1.4857172427775675e-06,2.0148325000191107,PASS
V11,F12,21,1020,4025221,30,500,30,1.6398681756458263e-08,779891967.4951634,1.6398681756458263e-08,2.02553519999492,PASS
V11,F12,22,1021,4025222,30,500,30,1.1730331775248527e-06,566705999.5069873,1.1730331775248527e-06,2.060555400006706,PASS
V11,F12,20,1019,4025220,30,500,30,5.574349176239666e-07,746482921.424925,5.574349176239666e-07,2.0992046000028495,PASS
V11,F12,23,1022,4025223,30,500,30,1.1147370210949457,527674663.0350982,1.1147370210949457,2.422139900008915,PASS
V11,F12,24,1023,4025224,30,500,30,1.4679549257424187,557034073.9341952,1.4679549257424187,2.38279160001548,PASS
V11,F12,25,1024,4025225,30,500,30,0.16084187286338059,459268027.30294675,0.16084187286338059,2.4218547000200488,PASS
V11,F12,26,1025,4025226,30,500,30,0.28629767400894973,655610836.8316754,0.28629767400894973,2.415386100008618,PASS
V11,F12,27,1026,4025227,30,500,30,0.623703644823954,688380987.7444726,0.623703644823954,2.0482675000093877,PASS
V11,F12,28,1027,4025228,30,500,30,1.9276740631022773e-06,735612073.6667887,1.9276740631022773e-06,2.035222000005888,PASS
V11,F12,29,1028,4025229,30,500,30,3.545720779065137e-07,694579575.2440028,3.545720779065137e-07,2.0456552999967244,PASS
V11,F12,30,1029,4025230,30,500,30,1.6326186535156303e-08,638200031.739138,1.6326186535156303e-08,2.056498300022213,PASS
V11,F13,1,1000,4025301,30,500,30,1.3417506691700307,1121540604.907016,1.3417506691700307,2.2284029999864288,PASS
V11,F13,3,1002,4025303,30,500,30,1.8071491593739837,1279263460.7598147,1.8071491593739837,2.3473921999975573,PASS
V11,F13,4,1003,4025304,30,500,30,1.9297900706728788,1409943019.8603163,1.9297900706728788,2.3869048000196926,PASS
V11,F13,2,1001,4025302,30,500,30,4.371570325291054e-07,1134393402.9122756,4.371570325291054e-07,2.4558446000155527,PASS
V11,F13,8,1007,4025308,30,500,30,1.9595874285291595,878154019.7635087,1.9595874285291595,1.9703884999908041,PASS
V11,F13,7,1006,4025307,30,500,30,9.362740038197197e-06,1268983075.2778127,9.362740038197197e-06,2.0388907000015024,PASS
V11,F13,5,1004,4025305,30,500,30,2.039577933391476,1170689608.5516968,2.039577933391476,2.114787200000137,PASS
V11,F13,6,1005,4025306,30,500,30,1.612059226187876e-05,1181621324.1665757,1.612059226187876e-05,2.136522100016009,PASS
V11,F13,9,1008,4025309,30,500,30,1.459001612420125,1296042042.9580178,1.459001612420125,2.3239767999912146,PASS
V11,F13,10,1009,4025310,30,500,30,2.021472618815771,1170491781.6147819,2.021472618815771,2.3788089999870863,PASS
V11,F13,12,1011,4025312,30,500,30,1.8266818659946964,746217004.1348709,1.8266818659946964,2.3303815000108443,PASS
V11,F13,11,1010,4025311,30,500,30,2.0476926337124493,1334005063.226532,2.0476926337124493,2.3975550000031944,PASS
V11,F13,14,1013,4025314,30,500,30,1.26251779623208e-05,813623365.5838884,1.26251779623208e-05,2.0227217999927234,PASS
V11,F13,16,1015,4025316,30,500,30,1.7053044544059863,992639751.8319389,1.7053044544059863,2.036184399999911,PASS
V11,F13,13,1012,4025313,30,500,30,1.5908675725022825,902489281.0803057,1.5908675725022825,2.078411499998765,PASS
V11,F13,15,1014,4025315,30,500,30,2.224446254432592,781768070.7565104,2.224446254432592,2.0766616000037175,PASS
V11,F13,19,1018,4025319,30,500,30,3.820477466519291e-05,985279769.8708252,3.820477466519291e-05,2.2699522000038996,PASS
V11,F13,17,1016,4025317,30,500,30,2.1220016165537148,1200343935.016167,2.1220016165537148,2.370595799991861,PASS
V11,F13,20,1019,4025320,30,500,30,1.8036089506421804,1427951455.304063,1.8036089506421804,2.3105668000061996,PASS
V11,F13,18,1017,4025318,30,500,30,1.427470895361045e-07,1270309810.4932654,1.427470895361045e-07,2.4168043000099715,PASS
V11,F13,21,1020,4025321,30,500,30,3.4458885258591147e-06,1481567387.8877292,3.4458885258591147e-06,2.0129884999769274,PASS
V11,F13,23,1022,4025323,30,500,30,2.7099369146096604,1057814591.9376878,2.7099369146096604,2.098215900012292,PASS
V11,F13,22,1021,4025322,30,500,30,2.4498410927443603,1071852585.7528108,2.4498410927443603,2.1133709000132512,PASS
V11,F13,24,1023,4025324,30,500,30,3.820624223750094e-06,1128834171.694078,3.820624223750094e-06,2.1307628999929875,PASS
V11,F13,25,1024,4025325,30,500,30,1.3807891549551385,881544869.6646192,1.3807891549551385,2.4271481999894604,PASS
V11,F13,27,1026,4025327,30,500,30,0.11244240431058655,1309554648.9066305,0.11244240431058655,2.448724400019273,PASS
V11,F13,26,1025,4025326,30,500,30,0.32001957518387636,1213450885.258651,0.32001957518387636,2.4633611000026576,PASS
V11,F13,28,1027,4025328,30,500,30,2.3707474990833055,1357932319.8784873,2.3707474990833055,2.4796114999917336,PASS
V11,F14,1,1000,4025401,30,500,2,2.982105156817547,473.71847520737606,2.982105156817547,0.5461554999928921,PASS
V11,F14,2,1001,4025402,30,500,2,0.9980038378331403,20.799965995968776,0.9980038378331403,0.5747061999863945,PASS
V11,F14,3,1002,4025403,30,500,2,2.9821051568169095,7.856359089361977,2.9821051568169095,0.5388304000080097,PASS
V11,F14,4,1003,4025404,30,500,2,0.998003837821114,7.991839953168932,0.998003837821114,0.5323543000267819,PASS
V11,F14,5,1004,4025405,30,500,2,0.9980038387736196,24.322820508421295,0.9980038387736196,0.5577143999980763,PASS
V11,F14,6,1005,4025406,30,500,2,2.982105156827029,90.7409532963287,2.982105156827029,0.5459451999922749,PASS
V11,F13,29,1028,4025329,30,500,30,2.914760975937687,1284594344.47724,2.914760975937687,1.9812947000027634,PASS
V11,F13,30,1029,4025330,30,500,30,2.357585786472641,1261783528.6462915,2.357585786472641,2.0776336999842897,PASS
V11,F14,7,1006,4025407,30,500,2,0.9980038379975842,16.2842641081014,0.9980038379975842,0.5569713000149932,PASS
V11,F14,8,1007,4025408,30,500,2,12.670505811135556,21.481362099196957,12.670505811135556,0.5610113000147976,PASS
V11,F14,10,1009,4025410,30,500,2,2.9821051568172185,15.108117071694181,2.9821051568172185,0.5530560000042897,PASS
V11,F14,9,1008,4025409,30,500,2,0.998003837844664,480.050865101365,0.998003837844664,0.5850085999991279,PASS
V11,F14,11,1010,4025411,30,500,2,2.982105156816826,115.8570972449099,2.982105156816826,0.5667078999977093,PASS
V11,F14,12,1011,4025412,30,500,2,0.9980038378495686,16.441007314171465,0.9980038378495686,0.5729703000106383,PASS
V11,F14,13,1012,4025413,30,500,2,2.9821051568191552,16.402755922508554,2.9821051568191552,0.5970438999938779,PASS
V11,F14,14,1013,4025414,30,500,2,12.670505811135616,73.97889205821518,12.670505811135616,0.5793201000196859,PASS
V11,F14,15,1014,4025415,30,500,2,0.9980038377956877,65.35361146386387,0.9980038377956877,0.5482013000000734,PASS
V11,F14,17,1016,4025417,30,500,2,0.9980038384643717,438.10288921782666,0.9980038384643717,0.5264986999973189,PASS
V11,F14,18,1017,4025418,30,500,2,0.998003838110943,237.59430741100795,0.998003838110943,0.5286211000056937,PASS
V11,F14,16,1015,4025416,30,500,2,0.9980038380974642,17.659718800789545,0.9980038380974642,0.578665600012755,PASS
V11,F14,20,1019,4025420,30,500,2,2.982105156824213,179.17713904158902,2.982105156824213,0.45992319998913445,PASS
V11,F14,22,1021,4025422,30,500,2,2.9821051568240033,29.199725330593285,2.9821051568240033,0.4680015000049025,PASS
V11,F14,21,1020,4025421,30,500,2,12.670505811135556,87.51907188492201,12.670505811135556,0.5255951000144705,PASS
V11,F14,19,1018,4025419,30,500,2,0.9980038378451731,2.286243956447089,0.9980038378451731,0.5549185999843758,PASS
V11,F14,25,1024,4025425,30,500,2,12.670505811135914,320.00268640700443,12.670505811135914,0.5153886000043713,PASS
V11,F14,23,1022,4025423,30,500,2,2.9821051568195713,9.804625661988586,2.9821051568195713,0.525675599987153,PASS
V11,F14,24,1023,4025424,30,500,2,0.998003838006089,294.0509123316119,0.998003838006089,0.5463389999931678,PASS
V11,F14,26,1025,4025426,30,500,2,0.9980038378227115,421.40232505995556,0.9980038378227115,0.5349576000007801,PASS
V11,F14,28,1027,4025428,30,500,2,0.9980038382938468,160.2537413920019,0.9980038382938468,0.4877357999794185,PASS
V11,F14,30,1029,4025430,30,500,2,0.9980038378245987,15.999537865751927,0.9980038378245987,0.47975999998743646,PASS
V11,F14,27,1026,4025427,30,500,2,12.670505811135556,337.8200873186404,12.670505811135556,0.5231320999737363,PASS
V11,F14,29,1028,4025429,30,500,2,0.9980038379139219,2.3576554955050417,0.9980038379139219,0.5057623999891803,PASS
V11,F15,1,1000,4025501,30,500,4,0.00031109030961344223,0.30191456608898665,0.00031109030961344223,0.48308810000889935,PASS
V11,F15,2,1001,4025502,30,500,4,0.0003771212160948168,1.2717309895536486,0.0003771212160948168,0.49751389998709783,PASS
V11,F15,3,1002,4025503,30,500,4,0.00032716696100604443,0.3644888722730511,0.00032716696100604443,0.46716870000818744,PASS
V11,F15,4,1003,4025504,30,500,4,0.0003077648582130735,0.1609090192272938,0.0003077648582130735,0.4854279999854043,PASS
V11,F15,5,1004,4025505,30,500,4,0.00034501573499012795,0.12948702495992004,0.00034501573499012795,0.474393999989843,PASS
V11,F15,6,1005,4025506,30,500,4,0.0003156600932456945,0.12186464086944875,0.0003156600932456945,0.4589628999819979,PASS
V11,F15,8,1007,4025508,30,500,4,0.0003200962070349812,0.09018764359449179,0.0003200962070349812,0.4619032999908086,PASS
V11,F15,7,1006,4025507,30,500,4,0.0003090816593850875,0.12363760498402297,0.0003090816593850875,0.4997770999907516,PASS
V11,F15,10,1009,4025510,30,500,4,0.00037141940629796413,0.13877679138861554,0.00037141940629796413,0.4580459000135306,PASS
V11,F15,9,1008,4025509,30,500,4,0.0003507883853272028,2.2394826617102606,0.0003507883853272028,0.5000808000040706,PASS
V11,F15,12,1011,4025512,30,500,4,0.0003201108793848552,0.23498015533649527,0.0003201108793848552,0.4739067000045907,PASS
V11,F15,11,1010,4025511,30,500,4,0.00031107453844435946,0.03239128528085753,0.00031107453844435946,0.5152972000068985,PASS
V11,F15,13,1012,4025513,30,500,4,0.00032898852095971764,0.1306304824855118,0.00032898852095971764,0.4771732999943197,PASS
V11,F15,14,1013,4025514,30,500,4,0.00031997701158454104,0.1598298890496266,0.00031997701158454104,0.45456809998722747,PASS
V11,F15,15,1014,4025515,30,500,4,0.00030928215912573713,0.10205617825736528,0.00030928215912573713,0.499143399996683,PASS
V11,F15,16,1015,4025516,30,500,4,0.0003228301493851316,2.092356457574675,0.0003228301493851316,0.4933844000042882,PASS
V11,F15,17,1016,4025517,30,500,4,0.0003207559695708396,0.2605680364275185,0.0003207559695708396,0.487751999986358,PASS
V11,F15,18,1017,4025518,30,500,4,0.00034547670066366093,0.14977648977909336,0.00034547670066366093,0.5171902000147384,PASS
V11,F15,19,1018,4025519,30,500,4,0.00031627502984715164,0.1985628632680977,0.00031627502984715164,0.5020843000093009,PASS
V11,F15,20,1019,4025520,30,500,4,0.00030905905551380035,0.1359115073620081,0.00030905905551380035,0.5428958999982569,PASS
V11,F15,21,1020,4025521,30,500,4,0.00033510552509815743,0.4954470688391197,0.00033510552509815743,0.44188169998233207,PASS
V11,F15,22,1021,4025522,30,500,4,0.00030956931429939336,0.5524050984541609,0.00030956931429939336,0.43814869999187067,PASS
V11,F15,23,1022,4025523,30,500,4,0.0003215099639308955,0.29407409982959576,0.0003215099639308955,0.45540850001270883,PASS
V11,F15,24,1023,4025524,30,500,4,0.00034722720280442037,0.298411205199563,0.00034722720280442037,0.4467816000105813,PASS
